brand,3G,4G,5G,Announced,Weight,Length,Width,Diameter,Display Type,Display Size,ppi,body ratio,OS,battery_capacity,Price,CPU,pixel,Loudspeaker,3.5mm jack,Chipset,RAM,Storage,Micro-SIM,Mini-SIM,Nano-SIM,eSIM,ratio_1,ratio_2
0,True,True,False,2017,148.8,148.6,70.9,7.4,1,5.2,424.0,70.8,0,2620.0,210.0,8.0,2073600.0,False,True,6,3.0,32.0,False,False,True,False,16.0,9.0
10,True,True,False,2021,192.0,159.0,75.1,9.0,6,6.4,403.0,84.2,0,6000.0,130.0,8.0,2527200.0,True,True,1,4.0,64.0,False,False,True,False,5.0,9.0
10,True,True,False,2016,138.0,142.4,71.1,8.0,6,5.0,294.0,68.1,0,2600.0,140.0,4.0,921600.0,True,True,7,2.0,16.0,True,False,False,False,16.0,9.0
4,True,True,False,2014,165.0,156.6,78.7,7.9,2,5.5,267.0,67.7,0,2600.0,250.0,4.0,921600.0,False,True,6,1.5,8.0,False,False,True,False,16.0,9.0
13,True,True,False,2022,188.0,137.0,68.0,10.5,7,5.0,215.0,69.3,0,2050.0,70.0,4.0,460800.0,True,True,4,2.0,16.0,False,False,True,False,18.0,9.0
5,True,True,False,2015,228.0,182.7,93.0,6.8,1,6.8,326.0,74.1,0,4360.0,400.0,8.0,2073600.0,True,True,3,3.0,64.0,False,False,True,False,16.0,9.0
10,True,True,False,2016,182.0,156.6,76.8,7.2,6,5.7,386.0,74.5,0,3300.0,300.0,8.0,2073600.0,True,True,1,3.0,32.0,False,False,True,False,16.0,9.0
10,True,False,False,2012,115.0,114.5,62.5,11.2,7,3.65,158.0,55.4,0,1300.0,120.0,5.847807757166947,153600.0,True,True,6,0.5,3.0,False,True,False,False,3.0,2.0
0,True,True,False,2022,172.0,146.7,71.9,10.0,7,5.5,293.0,74.0,0,3000.0,100.0,4.0,1036800.0,True,True,4,2.0,32.0,False,False,True,False,18.0,9.0
12,True,True,False,2018,218.0,157.9,74.7,8.5,6,6.39,403.0,85.0,0,3200.0,730.0,8.0,2527200.0,True,False,6,6.0,128.0,False,False,True,False,5.0,9.0
8,True,True,False,2015,140.0,129.9,64.9,10.9,1,4.5,218.0,66.2,0,1900.0,120.0,4.0,409920.0,True,True,6,1.0,8.0,True,False,False,False,16.0,9.0
8,True,False,False,2014,137.0,138.1,70.6,10.7,1,5.0,196.0,70.7,0,2540.0,100.0,4.0,409920.0,True,True,4,1.0,8.0,True,False,False,False,16.0,9.0
12,True,True,True,2023,223.0,161.4,75.3,8.5,0,6.73,522.0,89.6,0,4880.0,650.0,8.0,4608000.0,False,False,6,12.0,256.0,False,False,False,True,20.0,9.0
0,True,False,False,2011,123.0,112.0,58.6,12.1,7,3.2,180.0,46.5,0,1300.0,100.0,5.847807757166947,153600.0,True,True,4,0.25,0.5,False,True,False,False,3.0,2.0
13,True,True,False,2021,190.0,166.0,76.0,8.7,1,6.52,269.0,81.4,0,4000.0,160.0,8.0,1152000.0,True,True,4,4.0,64.0,False,False,True,False,20.0,9.0
12,True,True,False,2021,194.0,164.9,77.1,9.0,1,6.53,269.0,81.0,0,5000.0,100.0,8.0,1152000.0,True,True,4,4.0,64.0,False,False,True,False,20.0,9.0
5,True,True,False,2017,310.0,241.3,171.5,7.1,1,10.1,224.0,71.5,0,6660.0,250.0,8.0,2304000.0,False,True,6,4.0,16.0,False,False,True,False,16.0,10.0
12,True,True,False,2020,198.0,163.3,77.0,9.1,1,6.53,395.0,83.2,0,5020.0,200.93,8.0,2527200.0,True,True,4,3.0,32.0,False,False,True,False,5.0,9.0
10,True,True,True,2022,726.0,326.4,208.6,5.5,6,14.6,240.0,90.0,0,11200.0,1150.0,8.0,5470080.0,False,False,6,8.0,128.0,False,False,True,False,16.0,10.0
8,True,True,False,2018,168.1,148.6,75.0,8.6,1,5.3,277.0,69.5,0,2880.0,160.0,4.0,921600.0,True,True,6,2.0,32.0,False,False,True,False,16.0,9.0
13,True,True,True,2022,211.0,164.0,75.5,9.2,1,6.52,269.0,82.9,0,4000.0,160.0,8.0,1152000.0,True,True,4,4.0,64.0,False,False,True,False,20.0,9.0
5,True,False,False,2012,140.0,122.5,63.0,10.5,1,4.0,233.0,59.0,0,1500.0,130.0,5.847807757166947,384000.0,True,True,6,0.5,4.0,False,True,False,False,5.0,3.0
10,True,True,False,2020,205.0,164.0,75.8,8.9,2,6.5,270.0,82.1,0,5000.0,129.92,8.0,1152000.0,True,True,4,2.0,32.0,False,False,True,False,20.0,9.0
12,True,True,False,2022,202.0,164.2,76.1,8.1,6,6.67,395.0,86.0,0,5000.0,199.99,8.0,2592000.0,False,True,4,6.0,64.0,False,False,True,False,20.0,9.0
4,True,False,False,2010,162.0,122.0,68.0,11.2,2,4.3,217.0,63.4,1,1230.0,120.0,5.847807757166947,384000.0,True,True,6,0.5625,8.0,False,True,False,False,5.0,3.0
10,True,True,False,2019,168.0,155.6,75.6,7.9,1,6.2,271.0,81.6,0,3400.0,160.0,8.0,1094400.0,True,True,1,2.0,32.0,False,False,True,False,19.0,9.0
4,True,True,False,2015,165.0,157.7,79.7,7.6,1,5.5,267.0,66.3,0,2600.0,310.0,8.0,921600.0,True,True,4,2.0,16.0,False,False,True,False,16.0,9.0
4,True,True,False,2016,140.0,146.9,70.9,8.4,1,5.0,294.0,66.2,0,2200.0,170.0,4.0,921600.0,True,True,6,2.0,16.0,False,False,True,False,16.0,9.0
12,True,True,True,2021,193.0,163.3,75.9,8.9,1,6.6,399.0,84.9,0,5000.0,200.0,8.0,2592000.0,False,False,4,6.0,128.0,False,False,True,False,20.0,9.0
12,True,True,False,2020,209.0,165.8,76.7,8.8,1,6.67,395.0,84.5,0,5020.0,121.84,8.0,2592000.0,True,True,6,6.0,64.0,False,False,True,False,20.0,9.0
1,True,True,False,2020,148.0,138.4,67.3,7.3,1,4.7,326.0,65.4,2,1821.0,162.9,6.0,1000500.0,False,False,0,3.0,64.0,False,False,False,True,16.0,9.0
10,True,True,False,2014,162.5,148.4,77.4,8.6,6,5.5,267.0,72.6,0,3100.0,320.0,6.0,921600.0,True,True,1,2.0,16.0,True,False,False,False,16.0,9.0
5,True,True,False,2016,138.0,143.5,69.9,7.6,3,5.0,294.0,68.7,0,3020.0,250.0,8.0,921600.0,True,True,6,2.0,16.0,True,False,False,False,16.0,9.0
12,True,True,True,2021,208.0,162.6,74.8,9.0,0,6.67,386.0,89.8,0,4780.0,430.0,8.0,2527200.0,False,False,6,8.0,128.0,False,False,True,False,5.0,9.0
7,True,True,False,2022,344.0,215.4,136.8,8.0,1,9.0,173.0,78.1,0,5100.0,180.0,8.0,1072000.0,False,True,4,3.0,32.0,False,False,True,False,5.0,3.0
9,True,True,False,2020,184.5,159.9,77.0,8.7,1,5.99,269.0,75.2,0,3040.0,130.0,8.0,1036800.0,True,True,7,2.0,16.0,False,False,True,False,18.0,9.0
0,True,False,False,2013,110.0,122.0,64.4,12.0,7,4.0,233.0,58.0,0,1300.0,80.0,2.0,384000.0,True,True,4,0.5,4.0,False,True,False,False,5.0,3.0
9,True,True,False,2012,185.0,130.3,70.8,10.7,1,4.5,332.0,62.5,1,2000.0,210.0,2.0,983040.0,True,True,6,1.0,32.0,True,False,False,False,5.0,3.0
7,True,True,False,2019,305.0,198.2,122.6,8.2,1,8.0,283.0,76.4,0,5100.0,160.0,8.0,2304000.0,True,True,4,2.0,16.0,False,False,True,False,16.0,10.0
10,True,True,False,2016,169.0,151.7,76.0,7.8,6,5.5,401.0,72.3,0,3300.0,200.0,8.0,2073600.0,True,True,1,3.0,16.0,True,False,False,False,16.0,9.0
9,True,True,False,2018,150.0,151.1,70.7,8.3,1,5.5,439.0,73.1,0,2970.0,240.0,8.0,2332800.0,True,True,4,2.0,16.0,False,False,True,False,18.0,9.0
2,True,False,False,2015,265.0,189.0,108.0,8.4,1,7.0,170.0,67.6,0,3450.0,140.0,4.0,614400.0,True,True,2,1.0,8.0,True,False,False,False,16.0,9.0
1,True,False,False,2011,607.0,241.2,185.7,8.8,1,9.7,132.0,65.1,2,6930.0,200.0,2.0,786432.0,True,True,0,0.5,16.0,False,True,False,False,4.0,3.0
8,True,True,False,2015,136.0,147.0,72.6,7.9,1,5.2,423.0,70.2,0,2700.0,270.0,6.0,2073600.0,True,True,6,2.0,16.0,False,False,True,False,16.0,9.0
4,True,True,False,2018,188.0,156.6,73.9,8.7,2,6.0,537.0,80.3,0,3500.0,450.0,8.0,4147200.0,False,False,6,6.0,64.0,False,False,True,False,18.0,9.0
10,True,True,True,2024,240.0,169.0,80.1,10.2,7,6.6,400.0,77.5,0,4050.0,359.0,8.0,2600640.0,True,True,4,6.0,128.0,False,False,False,True,20.0,9.0
8,True,False,False,2013,120.0,128.4,66.5,9.0,1,4.7,312.0,71.3,0,2150.0,250.0,2.0,921600.0,True,True,6,1.0,8.0,False,True,False,False,16.0,9.0
10,True,True,False,2013,147.0,139.7,71.3,9.1,7,5.0,441.0,69.2,0,2600.0,410.0,4.0,2073600.0,True,True,6,2.0,16.0,True,False,False,False,16.0,9.0
10,True,True,False,2020,203.0,159.3,74.4,9.3,6,6.5,405.0,86.1,0,6000.0,300.0,8.0,2592000.0,True,True,1,6.0,128.0,False,False,True,False,20.0,9.0
9,True,True,False,2017,160.0,149.7,72.5,8.0,1,5.2,282.0,68.7,0,3000.0,170.0,8.0,921600.0,True,True,6,2.0,16.0,False,False,True,False,16.0,9.0
9,True,True,False,2018,117.0,133.5,49.3,14.9,7,2.4,167.0,27.1,2,1500.0,140.0,2.0,76800.0,True,True,6,0.5,4.0,False,False,True,False,4.0,3.0
10,True,True,False,2018,154.0,149.3,70.2,8.2,6,5.6,293.0,76.5,0,3000.0,180.0,8.0,1065600.0,True,True,1,2.0,32.0,False,False,True,False,5.0,9.0
12,True,True,True,2022,201.0,163.1,76.2,8.5,3,6.67,526.0,86.4,0,5000.0,410.0,8.0,4608000.0,False,False,4,8.0,128.0,False,False,True,False,20.0,9.0
0,True,True,False,2019,118.0,104.9,53.1,20.1,7,2.8,143.0,43.6,2,1350.0,80.0,4.0,76800.0,True,True,6,0.5,4.0,False,False,True,False,4.0,3.0
4,True,True,False,2014,143.5,143.1,70.5,9.6,1,4.7,234.0,60.4,0,2040.0,200.0,4.0,518400.0,False,True,6,1.0,8.0,False,False,True,False,16.0,9.0
5,True,True,False,2015,178.0,159.3,77.8,7.3,3,5.7,518.0,71.4,0,3450.0,300.0,8.0,3686400.0,False,True,6,3.0,32.0,False,False,True,False,16.0,9.0
2,True,False,False,2013,210.0,164.8,88.8,10.3,1,6.0,367.0,67.8,0,3200.0,350.0,2.0,2073600.0,False,True,2,2.0,16.0,True,False,False,False,16.0,9.0
7,True,True,False,2017,310.0,211.0,124.0,8.2,1,8.0,189.0,70.9,0,4850.0,170.0,4.0,1024000.0,False,True,6,2.0,16.0,False,False,True,False,16.0,10.0
13,True,False,False,2012,130.0,123.0,63.5,10.0,7,4.0,233.0,58.3,0,1600.0,190.0,5.847807757166947,384000.0,True,True,6,0.5,4.0,False,True,False,False,5.0,3.0
4,True,True,False,2016,153.0,157.9,77.8,7.9,2,5.5,267.0,67.9,0,2800.0,220.0,8.0,921600.0,False,True,4,3.0,32.0,False,False,True,False,16.0,9.0
12,True,True,True,2021,196.0,163.7,76.4,7.8,6,6.67,395.0,85.9,0,4520.0,280.0,8.0,2592000.0,False,False,6,6.0,128.0,False,False,True,False,20.0,9.0
10,True,False,False,2013,179.0,118.0,59.5,15.8,6,3.7,252.0,55.5,0,1820.0,590.0,2.0,384000.0,True,True,6,1.5,16.0,True,False,False,False,5.0,3.0
13,True,True,False,2015,137.5,137.4,68.6,10.2,7,4.5,218.0,59.2,0,1800.0,130.0,4.0,409920.0,True,True,4,1.0,4.0,True,False,False,False,16.0,9.0
7,True,True,False,2016,165.0,152.0,75.7,8.5,1,5.5,401.0,72.5,0,3500.0,190.0,8.0,2073600.0,True,True,4,3.0,32.0,False,False,True,False,16.0,9.0
7,True,True,False,2015,174.0,149.9,77.1,9.2,1,5.5,178.0,72.1,0,2250.0,50.0,4.0,409920.0,True,True,4,0.5,4.0,True,False,False,False,16.0,9.0
5,False,True,False,2013,140.0,126.0,64.3,12.2,7,4.0,233.0,56.2,0,1650.0,120.0,2.0,384000.0,True,True,6,1.0,4.0,False,True,False,False,5.0,3.0
10,True,True,False,2016,160.0,144.8,72.1,8.9,2,5.0,220.0,66.0,0,2600.0,140.0,4.0,518400.0,True,True,4,1.5,8.0,True,False,False,False,16.0,9.0
4,True,True,False,2013,123.9,126.0,65.0,8.9,2,4.3,342.0,62.2,0,2000.0,200.0,2.0,921600.0,True,True,6,1.0,16.0,True,False,False,False,16.0,9.0
12,True,True,True,2021,204.0,163.7,76.2,8.3,6,6.67,395.0,86.1,0,4500.0,238.01,8.0,2592000.0,False,True,4,6.0,128.0,False,False,True,False,20.0,9.0
9,True,True,False,2021,204.7,165.4,75.9,9.4,1,6.5,270.0,81.3,0,4950.0,90.0,8.0,1152000.0,True,True,7,3.0,32.0,False,False,True,False,20.0,9.0
8,True,False,False,2012,120.0,117.0,63.0,10.0,7,3.5,165.0,49.5,0,1520.0,110.0,5.847807757166947,153600.0,True,True,6,0.5,4.0,False,True,False,False,3.0,2.0
7,True,False,False,2014,148.0,139.6,72.0,10.0,1,5.0,196.0,68.5,0,2000.0,100.0,4.0,409920.0,True,True,4,1.0,8.0,False,True,False,False,16.0,9.0
4,True,False,False,2011,135.0,120.7,64.0,12.2,2,4.0,233.0,59.0,0,1450.0,100.0,5.847807757166947,384000.0,True,True,6,0.75,1.1,False,True,False,False,5.0,3.0
5,True,False,False,2014,145.0,132.5,67.0,9.3,7,4.5,218.0,62.9,0,1750.0,100.0,2.0,409920.0,True,True,6,0.5,4.0,True,False,False,False,16.0,9.0
0,True,True,False,2016,135.0,147.0,72.5,7.1,1,5.2,424.0,69.9,0,2610.0,200.0,8.0,2073600.0,False,True,6,2.0,16.0,False,False,True,False,16.0,9.0
7,True,True,False,2018,165.0,153.0,75.7,7.9,1,6.2,402.0,83.6,0,3300.0,200.0,8.0,2425680.0,True,True,6,6.0,64.0,False,False,True,False,7.0,9.0
5,True,False,False,2014,160.0,143.0,71.7,7.8,1,5.0,294.0,67.2,0,2000.0,170.0,4.0,921600.0,True,True,6,1.0,4.0,True,False,False,False,16.0,9.0
5,True,True,False,2023,199.0,168.3,77.7,9.0,1,6.75,260.0,84.1,1,6000.0,190.0,8.0,1152000.0,True,True,3,8.0,128.0,False,False,True,False,20.0,9.0
9,True,True,True,2023,231.0,168.0,78.6,10.5,1,6.49,406.0,77.0,0,4800.0,493.14,8.0,2592000.0,False,True,6,6.0,128.0,False,False,False,True,20.0,9.0
11,True,True,False,2018,198.0,153.0,72.0,11.1,1,5.7,424.0,76.1,0,3180.0,360.0,8.0,2332800.0,False,False,6,4.0,64.0,False,False,True,False,18.0,9.0
5,True,True,False,2016,160.0,151.8,75.7,7.3,1,5.5,401.0,72.6,0,3340.0,280.0,8.0,2073600.0,True,True,6,3.0,32.0,False,False,True,False,16.0,9.0
12,True,True,False,2017,165.0,155.4,75.8,7.3,1,5.5,403.0,70.1,0,3080.0,170.0,8.0,2073600.0,True,True,6,4.0,32.0,False,False,True,False,16.0,9.0
12,True,True,False,2018,169.0,156.4,75.8,7.5,1,6.26,403.0,82.5,0,3350.0,360.0,8.0,2462400.0,True,False,6,4.0,64.0,False,False,True,False,19.0,9.0
11,True,True,False,2015,147.0,150.3,77.4,7.9,1,5.5,401.0,71.7,0,2600.0,250.0,8.0,2073600.0,True,True,4,2.0,16.0,False,False,True,False,16.0,9.0
8,True,True,False,2013,113.4,116.1,62.0,10.1,1,4.0,233.0,63.3,0,2460.0,100.0,2.0,384000.0,True,True,6,1.0,4.0,True,False,False,False,5.0,3.0
8,True,True,False,2019,159.0,153.2,71.9,7.9,1,6.1,564.0,82.6,0,3000.0,400.0,4.0,4492800.0,True,True,6,4.0,64.0,False,False,True,False,5.0,9.0
4,True,True,False,2018,175.0,158.5,75.4,8.3,1,6.0,402.0,77.7,0,3600.0,230.0,8.0,2332800.0,False,True,6,4.0,64.0,False,False,True,False,18.0,9.0
5,True,True,False,2017,169.0,156.9,75.1,7.5,1,6.0,403.0,78.5,0,3340.0,200.0,8.0,2332800.0,True,True,3,4.0,64.0,False,False,True,False,18.0,9.0
11,True,False,False,2012,144.0,133.0,68.0,10.8,2,4.55,323.0,63.1,0,1900.0,250.0,2.0,921600.0,True,True,6,1.0,13.2,True,False,False,False,16.0,9.0
10,True,True,False,2019,169.0,158.5,74.5,7.7,6,6.4,403.0,85.1,0,4000.0,290.0,8.0,2527200.0,True,True,1,4.0,64.0,False,False,True,False,5.0,9.0
4,True,True,False,2021,186.0,165.7,76.6,9.0,1,6.52,264.0,82.2,0,4000.0,130.0,8.0,1123200.0,True,True,4,4.0,64.0,False,False,True,False,5.0,9.0
7,True,False,False,2013,170.0,170.0,86.5,8.7,1,6.0,245.0,67.5,0,3000.0,220.0,4.0,921600.0,False,True,4,1.0,8.0,False,True,False,False,16.0,9.0
5,True,False,False,2010,143.0,122.0,66.0,10.0,7,4.1,228.0,59.4,0,1400.0,90.0,5.847807757166947,384000.0,True,True,6,0.5,2.0,False,True,False,False,5.0,3.0
5,True,False,False,2014,180.0,144.5,74.5,10.8,7,5.0,196.0,64.0,0,2100.0,100.0,2.0,409920.0,True,True,4,0.5,4.0,True,False,False,False,16.0,9.0
11,True,True,False,2016,161.0,146.0,72.0,8.1,1,5.2,424.0,70.9,0,2900.0,230.0,4.0,2073600.0,False,True,6,3.0,32.0,False,False,True,False,16.0,9.0
8,True,True,False,2018,156.0,153.2,71.9,7.9,1,6.1,563.0,82.9,0,3000.0,350.0,8.0,4492800.0,True,True,6,4.0,32.0,False,False,True,False,5.0,9.0
7,True,False,False,2013,605.0,261.0,180.0,8.1,1,10.1,149.0,63.0,0,9000.0,220.0,4.0,1024000.0,False,True,4,1.0,16.0,True,False,False,False,16.0,10.0
4,True,False,False,2012,113.0,120.5,63.0,10.3,2,4.0,233.0,60.0,1,1700.0,150.0,2.0,384000.0,True,True,6,0.5,4.0,True,False,False,False,5.0,3.0
10,True,True,False,2020,476.0,247.6,157.4,7.0,7,10.4,224.0,79.0,0,7040.0,240.0,8.0,2400000.0,False,True,6,3.0,32.0,False,False,True,False,5.0,3.0
10,True,False,False,2014,152.0,144.7,72.4,8.6,7,5.0,220.0,65.8,0,2600.0,150.0,4.0,518400.0,True,True,6,1.0,8.0,True,False,False,False,16.0,9.0
10,True,True,False,2015,171.0,152.2,78.7,7.5,6,5.5,267.0,69.6,0,3000.0,200.0,8.0,921600.0,True,True,6,1.5,16.0,True,False,False,False,16.0,9.0
11,True,False,False,2014,122.0,118.0,62.4,12.0,7,4.0,233.0,61.8,0,1750.0,120.0,2.0,384000.0,True,True,6,0.5,4.0,False,True,False,False,5.0,3.0
13,True,True,False,2017,155.0,147.5,71.2,7.6,1,5.2,424.0,71.0,0,3200.0,200.0,8.0,2073600.0,True,False,6,6.0,64.0,False,False,True,False,16.0,9.0
12,True,True,True,2021,158.0,160.5,75.7,6.8,0,6.55,402.0,85.3,0,4250.0,182.05,8.0,2592000.0,False,False,6,6.0,128.0,False,False,True,False,20.0,9.0
10,True,False,False,2011,116.0,116.1,60.5,11.7,7,3.5,165.0,51.9,0,1500.0,90.0,5.847807757166947,153600.0,True,True,6,0.5,1.0,False,True,False,False,3.0,2.0
13,True,True,False,2017,130.0,144.0,71.0,8.4,1,5.0,294.0,67.4,0,2400.0,80.0,4.0,921600.0,True,True,4,1.0,8.0,False,False,True,False,16.0,9.0
11,True,True,True,2020,181.4,165.1,71.1,7.6,3,6.5,643.0,84.0,0,4000.0,700.0,8.0,6312960.0,False,True,6,8.0,256.0,False,False,True,False,21.0,9.0
12,True,True,False,2020,188.0,156.5,75.4,9.4,1,6.22,270.0,81.8,0,5000.0,90.0,8.0,1094400.0,True,True,6,2.0,32.0,False,False,True,False,19.0,9.0
10,True,True,True,2020,192.0,161.6,75.2,8.3,6,6.7,393.0,89.2,0,4300.0,499.95,8.0,2592000.0,False,False,6,8.0,128.0,False,False,False,True,20.0,9.0
11,True,True,False,2012,95.0,115.0,54.0,9.4,2,3.7,298.0,60.8,0,1500.0,220.0,2.0,518400.0,True,True,6,1.0,4.0,True,False,False,False,16.0,9.0
13,True,True,True,2022,204.0,163.3,73.6,8.4,0,6.8,400.0,92.9,0,5000.0,1299.0,8.0,2767680.0,False,False,6,8.0,128.0,False,False,True,False,20.0,9.0
13,True,True,False,2016,196.0,157.0,80.4,8.2,1,6.0,367.0,78.6,0,4100.0,350.0,8.0,2073600.0,True,True,6,2.0,16.0,False,False,True,False,16.0,9.0
10,True,True,True,2023,209.0,158.0,76.5,8.2,0,6.4,403.0,83.2,0,4500.0,559.18,8.0,2527200.0,False,False,6,8.0,128.0,False,False,False,True,5.0,9.0
9,True,True,False,2019,153.0,146.0,70.6,9.3,1,5.71,295.0,79.0,0,3000.0,100.0,4.0,1094400.0,True,True,4,2.0,16.0,False,False,True,False,19.0,9.0
9,True,True,False,2019,172.0,155.0,75.0,8.0,3,5.99,538.0,79.7,0,3320.0,210.0,8.0,4147200.0,True,False,6,6.0,128.0,False,False,True,False,18.0,9.0
10,True,True,False,2012,159.0,128.0,67.0,12.7,6,4.0,233.0,53.1,0,1850.0,150.0,2.0,384000.0,True,True,6,1.0,8.0,False,True,False,False,5.0,3.0
10,True,True,False,2015,171.0,153.2,76.1,7.6,6,5.7,515.0,76.8,0,3000.0,450.0,8.0,3686400.0,True,True,1,4.0,32.0,False,False,True,False,16.0,9.0
9,True,True,True,2020,230.0,171.9,78.6,9.0,1,6.81,386.0,82.9,0,4500.0,590.0,8.0,2592000.0,True,True,6,6.0,64.0,False,False,True,False,20.0,9.0
7,True,True,False,2016,142.0,141.0,71.0,8.8,1,5.0,294.0,68.8,0,2300.0,130.0,4.0,921600.0,True,True,4,2.0,16.0,True,False,False,False,16.0,9.0
0,True,False,False,2012,143.0,129.8,68.0,11.0,7,4.3,217.0,59.6,0,1800.0,250.0,2.0,384000.0,True,True,4,1.0,4.0,False,True,False,False,5.0,3.0
8,True,False,False,2012,119.0,113.8,62.7,9.9,7,3.5,165.0,51.1,0,1300.0,100.0,5.847807757166947,153600.0,True,True,6,0.5,4.0,False,True,False,False,3.0,2.0
6,True,True,False,2020,185.0,165.4,76.8,8.8,1,6.6,266.0,82.8,0,5000.0,130.0,8.0,1152000.0,True,True,4,4.0,64.0,False,False,True,False,20.0,9.0
12,True,True,True,2021,195.0,163.6,75.8,8.8,1,6.6,399.0,84.8,0,5000.0,140.0,8.0,2592000.0,False,True,4,4.0,128.0,False,False,True,False,20.0,9.0
5,True,True,False,2017,164.0,156.2,75.2,7.5,1,5.9,409.0,76.5,0,3340.0,190.0,8.0,2332800.0,True,True,3,4.0,64.0,False,False,True,False,18.0,9.0
10,True,True,True,2019,168.0,151.0,71.8,7.9,0,6.3,401.0,90.9,0,3500.0,1100.0,8.0,2462400.0,False,False,6,12.0,256.0,False,False,True,False,19.0,9.0
10,True,True,False,2017,429.0,237.3,169.0,6.0,6,9.7,264.0,72.7,0,6000.0,380.0,4.0,3145728.0,False,True,6,4.0,32.0,False,False,True,False,4.0,3.0
0,True,True,False,2014,175.0,160.5,81.6,7.9,1,6.0,367.0,75.8,0,3100.0,460.0,8.0,2073600.0,True,True,4,2.0,16.0,True,False,False,False,16.0,9.0
1,True,True,False,2014,172.0,158.1,77.8,7.1,1,5.5,401.0,67.8,2,2915.0,420.0,2.0,2073600.0,True,True,0,1.0,16.0,False,False,True,False,16.0,9.0
8,True,False,False,2013,110.0,102.0,61.0,12.0,1,3.2,125.0,51.0,0,1540.0,70.0,5.847807757166947,76800.0,True,True,6,0.5,4.0,False,True,False,False,4.0,3.0
7,True,False,False,2015,160.0,140.0,71.4,10.0,1,5.0,294.0,68.9,0,4000.0,150.0,4.0,921600.0,True,True,4,1.0,8.0,True,False,False,False,16.0,9.0
7,True,False,False,2015,117.0,121.0,62.0,9.5,1,4.0,233.0,60.7,0,1500.0,60.0,4.0,384000.0,True,True,7,0.5,4.0,True,False,False,False,5.0,3.0
6,True,True,False,2018,173.0,158.0,75.0,8.4,1,6.0,402.0,78.4,0,4500.0,90.0,8.0,2332800.0,True,True,4,3.0,32.0,False,False,True,False,18.0,9.0
11,True,True,False,2012,144.0,133.0,68.0,10.8,2,4.55,323.0,63.1,0,1900.0,210.0,2.0,921600.0,True,True,6,1.0,16.0,False,True,False,False,16.0,9.0
12,True,True,False,2019,191.0,156.7,74.3,8.8,6,6.39,403.0,86.1,0,4000.0,174.57,8.0,2527200.0,True,True,6,6.0,64.0,False,False,True,False,5.0,9.0
13,True,True,False,2017,160.0,147.0,71.0,8.5,1,5.2,282.0,71.4,0,5000.0,190.0,8.0,921600.0,True,True,6,3.0,32.0,False,False,True,False,16.0,9.0
9,True,True,False,2022,195.0,169.9,77.9,8.8,1,6.52,269.0,77.5,0,3000.0,70.0,8.0,1152000.0,True,True,7,2.0,32.0,False,False,True,False,20.0,9.0
4,True,False,False,2011,148.0,126.1,65.4,11.3,2,4.3,256.0,61.8,0,1520.0,120.0,2.0,518400.0,True,True,6,0.75,1.0,False,True,False,False,16.0,9.0
10,True,False,False,2011,135.0,129.8,68.8,9.4,6,4.52,206.0,65.1,0,1850.0,160.0,2.0,384000.0,True,True,6,1.0,16.0,False,True,False,False,5.0,3.0
3,True,False,False,2011,382.0,197.0,120.0,13.2,7,7.0,133.0,59.0,0,4250.0,120.0,5.847807757166947,384000.0,True,True,6,0.5,0.5,False,True,False,False,5.0,3.0
4,True,True,False,2017,148.0,148.6,72.0,7.5,1,5.0,294.0,64.4,0,3300.0,150.0,4.0,921600.0,True,True,4,3.0,32.0,False,False,True,False,16.0,9.0
8,True,True,False,2019,164.0,156.0,76.2,8.5,1,6.19,271.0,80.7,0,4000.0,110.0,8.0,1088640.0,True,True,4,3.0,32.0,False,False,True,False,19.0,9.0
11,True,True,False,2014,170.6,148.5,73.4,8.9,1,5.2,424.0,68.4,0,3200.0,370.0,4.0,2073600.0,False,True,6,3.0,32.0,False,False,True,False,16.0,9.0
7,True,False,False,2016,132.0,124.5,64.0,10.6,7,4.0,233.0,57.2,0,1700.0,50.0,4.0,384000.0,True,True,7,0.5,4.0,False,True,False,False,5.0,3.0
7,True,True,False,2022,520.0,269.1,169.4,7.4,1,11.5,203.0,82.6,0,7700.0,350.0,8.0,2400000.0,False,True,4,4.0,64.0,False,False,True,False,5.0,3.0
10,True,True,False,2012,300.0,128.7,70.8,19.1,2,4.8,306.0,69.7,0,1650.0,250.0,4.0,921600.0,True,True,1,1.0,4.0,True,False,False,False,16.0,9.0
4,True,False,False,2012,100.0,107.2,60.6,12.3,1,3.5,165.0,56.1,0,1230.0,120.0,5.847807757166947,153600.0,True,True,6,0.5,4.0,False,True,False,False,3.0,2.0
12,True,True,False,2022,201.0,164.0,76.1,8.9,1,6.58,400.0,83.8,0,5000.0,160.0,8.0,2592000.0,True,True,4,4.0,64.0,False,False,True,False,20.0,9.0
10,True,True,False,2021,221.0,164.0,75.9,9.7,2,6.5,270.0,81.9,0,6000.0,130.0,8.0,1152000.0,True,True,1,4.0,64.0,False,False,True,False,20.0,9.0
10,True,True,False,2021,186.0,159.3,73.6,8.4,6,6.4,274.0,84.3,0,5000.0,126.76,8.0,1152000.0,True,True,4,4.0,64.0,False,False,True,False,20.0,9.0
10,True,True,False,2022,195.0,165.1,76.4,8.8,2,6.6,400.0,83.2,0,5000.0,140.56,8.0,2600640.0,True,True,1,3.0,32.0,False,False,True,False,20.0,9.0
